phase,container,cpu_pct,mem_mb
idle,vvc-otelcol,0.00,42.86
idle,vvc-otelcol,0.00,42.86
idle,vvc-otelcol,0.37,42.47
idle,vvc-otelcol,0.37,42.47
idle,vvc-otelcol,0.38,42.47
idle,vvc-otelcol,0.38,42.47
idle,vvc-otelcol,0.36,42.47
idle,vvc-otelcol,0.36,42.47
idle,vvc-otelcol,0.36,42.47
idle,vvc-otelcol,0.58,42.8
idle,vvc-otelcol,0.58,42.8
idle,vvc-otelcol,0.42,42.45
idle,vvc-otelcol,0.42,42.45
idle,vvc-otelcol,0.35,42.45
idle,vvc-otelcol,0.35,42.45
idle,vvc-otelcol,0.37,42.45
idle,vvc-otelcol,0.37,42.45
idle,vvc-otelcol,0.37,42.45
load,vvc-otelcol,0.00,44.47
load,vvc-otelcol,0.00,44.47
load,vvc-otelcol,40.95,94.21
load,vvc-otelcol,40.95,94.21
load,vvc-otelcol,101.46,100.9
load,vvc-otelcol,101.46,100.9
load,vvc-otelcol,97.24,100.3
load,vvc-otelcol,97.24,100.3
load,vvc-otelcol,99.57,105
load,vvc-otelcol,99.57,105
load,vvc-otelcol,99.57,105
load,vvc-otelcol,90.75,104.1
load,vvc-otelcol,90.75,104.1
load,vvc-otelcol,93.19,104.4
load,vvc-otelcol,93.19,104.4
load,vvc-otelcol,99.50,104.3
load,vvc-otelcol,99.50,104.3
load,vvc-otelcol,89.73,104.2
load,vvc-otelcol,89.73,104.2
load,vvc-otelcol,92.20,111
load,vvc-otelcol,92.20,111
load,vvc-otelcol,92.00,110.5
load,vvc-otelcol,92.00,110.5
load,vvc-otelcol,92.00,110.5
load,vvc-otelcol,96.66,111.1
load,vvc-otelcol,96.66,111.1
load,vvc-otelcol,99.33,110.6
load,vvc-otelcol,99.33,110.6
load,vvc-otelcol,102.61,110.9
load,vvc-otelcol,102.61,110.9
load,vvc-otelcol,100.48,116.2
load,vvc-otelcol,100.48,116.2
load,vvc-otelcol,97.63,115.9
load,vvc-otelcol,97.63,115.9
load,vvc-otelcol,97.63,115.9
load,vvc-otelcol,95.34,116.6
load,vvc-otelcol,95.34,116.6
load,vvc-otelcol,100.51,116.3
load,vvc-otelcol,100.51,116.3
load,vvc-otelcol,92.88,117.5
load,vvc-otelcol,92.88,117.5
load,vvc-otelcol,97.56,115.9
load,vvc-otelcol,97.56,115.9
load,vvc-otelcol,97.56,115.9
load,vvc-otelcol,97.48,116.4
load,vvc-otelcol,97.48,116.4
load,vvc-otelcol,99.91,116.9
load,vvc-otelcol,99.91,116.9
load,vvc-otelcol,102.99,117
load,vvc-otelcol,102.99,117
load,vvc-otelcol,100.13,116.6
load,vvc-otelcol,100.13,116.6
load,vvc-otelcol,101.45,116.9
load,vvc-otelcol,101.45,116.9
load,vvc-otelcol,101.45,116.9
load,vvc-otelcol,97.10,116.6
load,vvc-otelcol,97.10,116.6
load,vvc-otelcol,92.84,116.6
load,vvc-otelcol,92.84,116.6
load,vvc-otelcol,95.19,116.8
load,vvc-otelcol,95.19,116.8
load,vvc-otelcol,97.40,117
load,vvc-otelcol,97.40,117
load,vvc-otelcol,97.40,117
load,vvc-otelcol,99.56,116.6
load,vvc-otelcol,99.56,116.6
load,vvc-otelcol,100.18,116.6
load,vvc-otelcol,100.18,116.6
load,vvc-otelcol,105.53,117
load,vvc-otelcol,105.53,117
load,vvc-otelcol,98.14,116.9
load,vvc-otelcol,98.14,116.9
load,vvc-otelcol,99.92,116.4
load,vvc-otelcol,99.92,116.4
load,vvc-otelcol,99.92,116.4
load,vvc-otelcol,97.23,104.6
load,vvc-otelcol,97.23,104.6
load,vvc-otelcol,102.89,114.5
load,vvc-otelcol,102.89,114.5
load,vvc-otelcol,97.70,115
load,vvc-otelcol,97.70,115
load,vvc-otelcol,101.69,115
load,vvc-otelcol,101.69,115
load,vvc-otelcol,96.48,114.7
load,vvc-otelcol,96.48,114.7
load,vvc-otelcol,96.48,114.7
load,vvc-otelcol,100.34,114.4
load,vvc-otelcol,100.34,114.4
load,vvc-otelcol,98.20,114.4
load,vvc-otelcol,98.20,114.4
load,vvc-otelcol,102.48,114.9
load,vvc-otelcol,102.48,114.9
load,vvc-otelcol,97.46,115
load,vvc-otelcol,97.46,115
load,vvc-otelcol,95.73,114.3
load,vvc-otelcol,95.73,114.3
load,vvc-otelcol,95.73,114.3
load,vvc-otelcol,103.72,115.4
load,vvc-otelcol,103.72,115.4
load,vvc-otelcol,92.16,114.3
load,vvc-otelcol,92.16,114.3
load,vvc-otelcol,100.43,114.7
load,vvc-otelcol,100.43,114.7
load,vvc-otelcol,93.65,114.3
load,vvc-otelcol,93.65,114.3
load,vvc-otelcol,93.65,114.3
load,vvc-otelcol,83.83,114.9
load,vvc-otelcol,83.83,114.9
load,vvc-otelcol,65.47,115
load,vvc-otelcol,65.47,115
load,vvc-otelcol,100.14,114.4
load,vvc-otelcol,100.14,114.4
load,vvc-otelcol,100.08,115
load,vvc-otelcol,100.08,115
load,vvc-otelcol,101.70,115.2
load,vvc-otelcol,101.70,115.2
load,vvc-otelcol,101.70,115.2
load,vvc-otelcol,103.86,115
